kmer_1,hash_1,kmer_2,hash_2,Sample
36,16012552394203465319,80,15205036368784632322,11
37,18351286216642318136,82,17956403264675481177,11
38,4656724026185241574,65,5591865129602112358,11
39,1271525819750747899,78,218556287127311063,11
40,12191512842652696036,83,12179780926513504517,11
41,2024600128605641406,73,1052564028587136387,11
42,8098400372688644790,72,8855672354485833440,11
43,7999138340835999925,72,8855672354485833440,11
44,15714804195550791533,80,15205036368784632322,11
45,7388897897308698394,72,8855672354485833440,11
46,14076197475728676543,74,14255395166759318292,11
47,15445680930928029248,80,15205036368784632322,11
48,5882203117446193908,78,218556287127311063,11
49,16299852199982540131,75,17471160133037470973,11
50,15357905753812723465,80,15205036368784632322,11
51,6091215325380762871,78,218556287127311063,11
52,17629920811963611615,82,17956403264675481177,11
53,3677260901991577950,79,3121868639030117958,11
54,17495371755492955866,82,17956403264675481177,11
55,14641301386205966373,80,15205036368784632322,11
56,3186097480277662442,85,3097393680594412493,11
57,13085357296758104863,83,12179780926513504517,11
58,16066833198230160435,84,12139184453936365902,11
59,2268997027541837058,85,3097393680594412493,11

0,1914674723234140596,45,2144167823637089325,12
1,3113000979708913279,42,3193811020851709587,12
2,12452049780496461160,30,12566168817240282099,12
3,634185447685837749,37,490418218899108925,12
4,17697309579878399015,54,17563796702264502384,12
5,6461321024301255635,43,6029721371773650864,12
6,16247110100885484443,36,16163910508536016573,12
7,2722973530179354053,52,2391753163206894402,12
8,4171596536182023945,42,3193811020851709587,12
9,5390438048755560208,58,5131168688434183386,12
10,7926881536855189260,44,7288301290918992494,12
11,17465848404112867501,54,17563796702264502384,12
12,14325200180082810287,51,15386594862452114036,12
13,11898746000768787604,57,12422761174530927599,12
14,9474329909741699198,41,9573775328790604902,12
15,8985094882913588938,63,8346501054426599134,12
16,8181845968341106409,63,8346501054426599134,12
17,9093409327716400710,63,8346501054426599134,12
18,13066184237728002499,65,12926849696451804421,12
19,12079819156976984449,60,12645001036913976259,12
20,11426474131215770933,68,11328949195540513444,12
21,8071803512044637689,63,8346501054426599134,12
22,9246767720705229600,71,9820441066195185447,12
23,179617695888169313,73,712954879172992777,12
24,769364708152500385,73,712954879172992777,12
25,18328632107254844870,54,17563796702264502384,12
26,2747108375083255959,52,2391753163206894402,12
27,5584832889677798034,61,5673298013845568916,12
28,13234786288618627503,65,12926849696451804421,12
29,11399269429763068767,68,11328949195540513444,12
30,12566168817240282099,60,12645001036913976259,12
31,12321373988869673520,60,12645001036913976259,12
32,16951456590454140711,78,17222219444036400187,12
33,1210789980299328190,79,1705232027339658761,12
34,1173665782571274411,79,1705232027339658761,12
35,6970898070539198964,82,7064701580039446992,12
36,16163910508536016573,66,16267464398345725236,12
37,490418218899108925,73,712954879172992777,12
38,9200590135593378079,83,8387470716783450672,12
39,17923628576553218318,84,17189433426636283224,12
40,17000504817736510624,78,17222219444036400187,12
41,9573775328790604902,69,10246084088153620221,12
42,3193811020851709587,85,3184967538658664520,12
43,6029721371773650864,72,5088441578517008560,12
44,7288301290918992494,82,7064701580039446992,12
45,2144167823637089325,77,2268436590610924655,12
46,10430980628258216359,74,10677411798406206818,12
47,17971339757733552557,78,17222219444036400187,12
48,15049246683718201711,80,15561252991047833198,12
49,12353458246538301009,81,13309341110116300856,12
50,10556917442229759202,81,13309341110116300856,12
51,15386594862452114036,80,15561252991047833198,12
52,2391753163206894402,85,3184967538658664520,12
53,7083359238582375201,82,7064701580039446992,12
54,17563796702264502384,84,17189433426636283224,12
55,1044307579851339396,85,3184967538658664520,12
56,17143823258064980285,84,17189433426636283224,12
57,12422761174530927599,84,17189433426636283224,12
58,5131168688434183386,83,8387470716783450672,12
59,7180470173907329972,85,3184967538658664520,12

0,6848869378301967799,26,6295143010477348607,13
1,7268491452515722683,44,7273907265753851318,13
2,16328929737507544785,41,16586233493705600535,13
3,12097468346324329115,52,12017186349126748443,13
4,13713893851496113959,40,13597790322266016305,13
5,8695819119250230177,38,8824622775370764066,13
6,3789951726454335384,37,4443689042707672189,13
7,12343515552770918237,51,12367778792318135603,13
8,16770161664800774806,50,16771178063185477753,13
9,9918040788975397529,46,11519882027060185985,13
10,15976753046768073353,39,15714470611354289532,13
11,10477974686455528644,43,10708432464251073610,13
12,8628638764324628073,38,8824622775370764066,13
13,3862980026940002160,63,3977484165775746654,13
14,8805164796971594787,62,7650229631672224654,13
15,13932377950727135847,54,15438522721257624835,13
16,9806040424292638622,46,11519882027060185985,13
17,16857783647260273415,50,16771178063185477753,13
18,13841154202441479586,54,15438522721257624835,13
19,7169220753786765546,44,7273907265753851318,13
20,12744331786339614060,59,13146537620460262862,13
21,12902478596005279656,59,13146537620460262862,13
22,14879238847942401938,54,15438522721257624835,13
23,2391276163704628870,53,2934516658490058886,13
24,16186529885799756906,50,16771178063185477753,13
25,4584777661890389537,63,3977484165775746654,13
26,6295143010477348607,61,6337322694661323787,13
27,3196544645511261887,75,3387499339935399873,13
28,13293581272084405031,59,13146537620460262862,13
29,7441214563715722801,68,7657439684681153453,13
30,15301211743379563460,76,14011386650858829227,13
31,735743133094099015,78,845724914682382893,13
32,14174967057141399591,76,14011386650858829227,13
33,16094742627566978554,76,14011386650858829227,13
34,14813202479516035343,76,14011386650858829227,13
35,2731151335975030628,75,3387499339935399873,13
36,7851329795258930947,68,7657439684681153453,13
37,4443689042707672189,67,3829996743729063907,13
38,8824622775370764066,82,8427688706058561607,13
39,15714470611354289532,76,14011386650858829227,13
40,13597790322266016305,74,13150917494111529288,13
41,16586233493705600535,70,18367323406078787979,13
42,16924036075796065807,70,18367323406078787979,13
43,10708432464251073610,69,10875704071583092701,13
44,7273907265753851318,80,7366106875730667517,13
45,7690054364893872351,81,7156164585262080061,13
46,11519882027060185985,85,10428035040785855203,13
47,18107124676001185128,76,14011386650858829227,13
48,4497685440176533005,75,3387499339935399873,13
49,11946613187880177900,74,13150917494111529288,13
50,16771178063185477753,76,14011386650858829227,13
51,12367778792318135603,85,10428035040785855203,13
52,12017186349126748443,85,10428035040785855203,13
53,2934516658490058886,84,3014529767744588977,13
54,15438522721257624835,85,10428035040785855203,13
55,1761398793122854419,84,3014529767744588977,13
56,1737299009399484383,84,3014529767744588977,13
57,2045900880483812598,84,3014529767744588977,13
58,353855990074921092,84,3014529767744588977,13
59,13146537620460262862,85,10428035040785855203,13

0,3973556075022142914,38,3975220219618147353,14
1,451282582749728766,30,407055443933007518,14
2,1898091001415284256,39,2142018845280025950,14
3,2671753738492261435,45,2599478025148595188,14
4,12019429177251905622,53,12114770952358216623,14
5,2777510282001931959,45,2599478025148595188,14
6,9258191226043770483,48,11415177571565535338,14
7,11884812201991186541,53,12114770952358216623,14
8,15762972031149204005,51,14879064975972318942,14
9,7711680457796203838,49,8538221879380097091,14
10,7966217887191548064,49,8538221879380097091,14
11,6752338293917755889,43,5410966012049617311,14
12,5607077244035422151,43,5410966012049617311,14
13,12820798834527635387,44,12892577893353802696,14
14,12602544896829657494,53,12114770952358216623,14
15,2553112499985856597,60,2830570220325725154,14
16,10212447755823013183,64,9686384115151397544,14
17,3956279564937939605,54,4206415163225468777,14
18,11069558288937431831,48,11415177571565535338,14
19,16745525341569876694,59,16582729656790904450,14
20,5689918416836118423,66,4876868287109704258,14
21,2169618843452420852,56,1764184948420849562,14
22,11233743949281453507,48,11415177571565535338,14
23,4452518030344054249,54,4206415163225468777,14
24,9876657561451973293,74,9413042521425772305,14
25,14129304232499450923,51,14879064975972318942,14
26,14851636827324059638,51,14879064975972318942,14
27,4828897839361364032,66,4876868287109704258,14
28,11147690368629910942,78,11440504178013988433,14
29,14130864024393423490,77,14358468289186453593,14
30,407055443933007518,76,829543351590016313,14
31,14872447007614180300,77,14358468289186453593,14
32,5226927284921802352,66,4876868287109704258,14
33,8025757954185461368,81,7926244634003598648,14
34,17926491884630371274,62,17340428765942435448,14
35,1236345731287991131,68,1401548313993479177,14
36,2398871128441645087,70,2623727001152723683,14
37,4205452610436335405,85,4078834196533570090,14
38,3975220219618147353,82,4566053774809416172,14
39,2142018845280025950,68,1401548313993479177,14
40,14308440544678244049,84,14394906451134416175,14
41,3292931878641834925,70,2623727001152723683,14
42,13171703202904949371,75,12249339704027414998,14
43,5410966012049617311,81,7926244634003598648,14
44,12892577893353802696,75,12249339704027414998,14
45,2599478025148595188,70,2623727001152723683,14
46,17930582006719519849,73,17759169290982766860,14
47,1716164402626397997,76,829543351590016313,14
48,11415177571565535338,78,11440504178013988433,14
49,8538221879380097091,80,8597037850169112229,14
50,1709612171047726454,76,829543351590016313,14
51,14879064975972318942,77,14358468289186453593,14
52,18421043850181817751,83,17176187844463069920,14
53,12114770952358216623,78,11440504178013988433,14
54,4206415163225468777,85,4078834196533570090,14
55,17659834783155922383,83,17176187844463069920,14
56,1764184948420849562,85,4078834196533570090,14
57,12977998310202003122,83,17176187844463069920,14
58,3074443086368644978,85,4078834196533570090,14
59,16582729656790904450,84,14394906451134416175,14

0,3630918320391254084,25,3905724413818750908,15
1,16627202184631633315,41,16577907518380145474,15
2,14895731964568082816,35,14231458215812937438,15
3,14910154522871893856,42,14254153726267839980,15
4,6911795675860456487,44,6542975736329045960,15
5,9200438629732274332,30,8039645157904742544,15
6,11595214432907581363,56,12906974855537263582,15
7,15239192373441385543,43,15209512096102911575,15
8,17046629403016233365,37,17239851329375597872,15
9,18027496399634611699,53,17950148688299419374,15
10,5919561701797342187,44,6542975736329045960,15
11,7085726703501052399,47,7017109274086806598,15
12,12158823475383248250,60,11539150934888232626,15
13,10183970163324759119,51,9876269958648396387,15
14,4337064702394656941,59,3681722742985562705,15
15,6996619188256939905,47,7017109274086806598,15
16,9539732683613175302,51,9876269958648396387,15
17,12395866834948907293,60,11539150934888232626,15
18,12690000753112361900,56,12906974855537263582,15
19,7761444920822041892,50,7565620305374623359,15
20,17120477832429763653,55,16478820441184416795,15
21,4353175249633709856,59,3681722742985562705,15
22,7790899854532743415,50,7565620305374623359,15
23,10957991058322836910,48,11184963327931826697,15
24,6898039242425895154,57,6755071224666966994,15
25,3905724413818750908,59,3681722742985562705,15
26,552950456770103531,63,386886029301815524,15
27,8716167490279032561,65,8153881893364866071,15
28,1306549714731630919,67,1428887894791038757,15
29,1331430829973943968,67,1428887894791038757,15
30,8039645157904742544,68,8291405391729931451,15
31,13827190415936947694,56,12906974855537263582,15
32,18415340554325758377,75,17839385976107844571,15
33,4036015675083091815,82,4544013184027690880,15
34,10966978299902132344,62,10776532199918453935,15
35,14231458215812937438,70,14761176632188478392,15
36,9581347995871219468,84,9689309054451886340,15
37,17239851329375597872,83,16257385318895135297,15
38,7025770759959317391,65,8153881893364866071,15
39,9656444497769197106,84,9689309054451886340,15
40,209902278591282795,67,1428887894791038757,15
41,16577907518380145474,83,16257385318895135297,15
42,14254153726267839980,70,14761176632188478392,15
43,15209512096102911575,80,14523654499455648784,15
44,6542975736329045960,79,6491963920208597749,15
45,78652395779481950,76,2933224715148396478,15
46,10513786956916380739,85,10614264029331858068,15
47,7017109274086806598,78,5077201540350342774,15
48,11184963327931826697,85,10614264029331858068,15
49,949118438838163627,76,2933224715148396478,15
50,7565620305374623359,78,5077201540350342774,15
51,9876269958648396387,84,9689309054451886340,15
52,4768935404596805416,78,5077201540350342774,15
53,17950148688299419374,83,16257385318895135297,15
54,16460366414719460040,83,16257385318895135297,15
55,16478820441184416795,83,16257385318895135297,15
56,12906974855537263582,85,10614264029331858068,15
57,6755071224666966994,82,4544013184027690880,15
58,15976430808047106291,83,16257385318895135297,15
59,3681722742985562705,85,10614264029331858068,15

0,2682467584039286505,41,2821866668985301458,16
1,7117399156102809838,28,8274054856050147326,16
2,10676352374688956289,29,11499770565790531600,16
3,1206965185281272578,33,1554932399927002135,16
4,14262692424142761709,43,15098406957485024246,16
5,12123528883268734748,51,12305266098286645548,16
6,13164507616175932889,50,13236569799817806183,16
7,12437776116302151349,51,12305266098286645548,16
8,4910714641752253581,39,5186518813602136583,16
9,8797342834853776453,58,7723660483233376210,16
10,17892303415034559950,53,18311174465924871236,16
11,13235623341773606061,50,13236569799817806183,16
12,15523618586123704828,56,15182361066125012136,16
13,9151023532208627473,58,7723660483233376210,16
14,5595530467702349144,47,5693697374436570346,16
15,5470094340673062521,47,5693697374436570346,16
16,8422108938195799150,58,7723660483233376210,16
17,3903018147608157640,62,3653247932832856136,16
